booking_id,passenger_id,flight_id,booking_date,status,passport_number,seat_number,emergency_contact_name,emergency_contact_phone,airline,source,destination,departure_time,arrival_time,duration_mins,is_overnight,duration_hhmm,route,is_delayed,departure_slot,payment_id,amount,payment_method,age,age_group,gender,first_name,last_name
B1274,P1113,UK008,2025-10-15 11:37:36.951,PENDING,bf6b9cd16b8a6304f6c3e1192eeb369fe360d81e4eb935eaf1d17497c9e741c9,20D,B***,a8ecfed8005fed5e20752d06572473e196c4fa425c62f9c1c4e7a2a4b6e0e2c8,VISTARA,CCU,BLR,2026-04-20 03:57:41.701,2026-04-20 04:34:41.701,37.0,0.0,0h 37m,CCU to BLR,0.0,Night (21-05),PAY1887,8582.34,NETBANKING,41,31-45,F,A***,P***
B1275,P1461,6F166,2025-07-11 11:37:36.951,PENDING,9f48d05ff8f4a5e0cd9da7b068e6113a66024c2a853b8b5d06fe22dbeffccc62,18F,Y***,079be537ba075494fab601ae6acb511e2a6b6af2f1f45e3d5c16158fab2456a0,INDIGO,BOM,CCU,2026-04-20 00:03:41.703,2026-04-20 04:33:41.703,270.0,0.0,4h 30m,BOM to CCU,1.0,Night (21-05),,,,1,Under 18,M,R***,V***
B1276,P1920,6F177,2025-07-15 11:37:36.951,CONFIRMED,bddf27e2aa1b2c6c5571ddb7fc4b10255d2cd89fbd13b5aa08058ea1c238a28d,1A,A***,3d7484b375c2d10893e07dbe780e478096669b2152a85d9ed87d78c1518b87e2,INDIGO,HYD,MAA,2026-04-20 02:03:41.703,2026-04-20 04:25:41.703,142.0,0.0,2h 22m,HYD to MAA,0.0,Night (21-05),PAY1747,9396.07,UPI,44,31-45,F,R***,A***
B1277,P1142,AI196,2026-01-19 11:37:36.951,PENDING,6b28941d1d44c85dba8284c9a1dadea320a7f94e909d2bdbf653ebe479e907ca,12E,W***,91d6a8a0256052f7aed2e21d18daefc1c48b63a5ddafa1052507d5cfd9bcbb90,AIR INDIA,MAA,HYD,2026-04-20 02:52:41.703,2026-04-20 04:25:41.703,93.0,0.0,1h 33m,MAA to HYD,0.0,Night (21-05),,,,51,46-60,F,S***,N***
B1278,P1389,SJ191,2025-08-09 11:37:36.951,CONFIRMED,3e675b4b39fa8f89cadf3a49e93d7ea824ebef4ed5cf58f1717b372314c63e9d,5B,U***,3218c8b22548931501bf9069d18ef31b9554b412c9df74ab1ace8aa03997e444,SPICEJET,BLR,BOM,2026-04-20 03:01:41.703,2026-04-20 04:23:41.703,82.0,0.0,1h 22m,BLR to BOM,0.0,Night (21-05),,,,58,46-60,M,M***,C***
B1279,P1631,6F019,2025-05-10 11:37:36.951,NAN,c44a4211c88ac4f8ab9cc147c49fe8d3d5ba140d4bcc26bcf5937220f536442b,28C,T***,806a781b24e1b33274a03fedf339a9183fbd233fda9e9d43762468629f39bf51,INDIGO,BLR,BOM,2026-04-20 00:19:41.701,2026-04-20 04:14:41.701,235.0,0.0,3h 55m,BLR to BOM,1.0,Night (21-05),PAY1473,5467.05,UPI,36,31-45,F,M***,D***
B1280,P1681,AI226,2026-04-12 11:37:36.951,CONFIRMED,d799314119743b56f846ceb8d2d58881fabddf5e50f82211f2447bc02de0c428,33B,A***,637b355d7cc45d41f31fd37db03100f4513fa0c5ddf9903f0de16bacf05d6158,,,,,,,,,,,,,,,10,Under 18,M,A***,A***
B1281,P1156,SJ207,2026-01-21 11:37:36.951,CANCELLED,ff040646d3163be8dc942317a6ac7d6c44eb6af5923c046c2a94fc7984f8609f,4A,O***,8f3982209851815a7f9be1a65e50283ad51d267ed731cfeff83c98af679dd317,SPICEJET,DEL,CCU,2026-04-20 00:52:41.703,2026-04-20 04:05:41.703,193.0,0.0,3h 13m,DEL to CCU,1.0,Night (21-05),PAY1388,4413.8,CARD,28,18-30,M,R***,M***
B1282,P1334,AI009,2025-12-30 11:37:36.951,CANCELLED,13d0aeb167ef774024e868b0d670822f947f21caccce44833fb890db0c6cd528,8B,N***,68714804e39cff58612e27ee693ed10f5de3a2aa905e506339f22ccd92594e1b,,,,,,,,,,,,,,,32,31-45,M,M***,I***
B1283,P1860,AI103,2025-05-08 11:37:36.951,INVALID,f70abadf2b338725a4f941b0393c9ef668d21a64d91a481541b8434b134f7920,29D,H***,213aa75d38b960dd0f159b6a10dccb8473de795740b56df33d39f9f5c1de5f68,AIR INDIA,BLR,BOM,2026-04-20 03:26:41.702,2026-04-20 04:04:41.702,38.0,0.0,0h 38m,BLR to BOM,0.0,Night (21-05),PAY1080,1369.37,NETBANKING,44,31-45,M,S***,C***
B1283,P1860,AI103,2025-05-08 11:37:36.951,INVALID,f70abadf2b338725a4f941b0393c9ef668d21a64d91a481541b8434b134f7920,29D,H***,213aa75d38b960dd0f159b6a10dccb8473de795740b56df33d39f9f5c1de5f68,AIR INDIA,BLR,BOM,2026-04-20 03:26:41.702,2026-04-20 04:04:41.702,38.0,0.0,0h 38m,BLR to BOM,0.0,Night (21-05),PAY1948,7236.69,CARD,44,31-45,M,S***,C***
B1284,P1259,SJ127,2026-02-22 11:37:36.951,CANCELLED,efd21a473fe306bb6ac1a15197ef24639f5dbff76e79b01fbc2185e7e9b31e98,25F,D***,639290df900f0b9bc378a614a503efe1608ab5f75160ed947c32525e6ff8d29b,SPICEJET,BOM,DEL,2026-04-20 01:21:41.702,2026-04-20 03:58:41.702,157.0,0.0,2h 37m,BOM to DEL,0.0,Night (21-05),PAY1383,4189.8,UPI,37,31-45,M,R***,P***
B1284,P1259,SJ127,2026-02-22 11:37:36.951,CANCELLED,efd21a473fe306bb6ac1a15197ef24639f5dbff76e79b01fbc2185e7e9b31e98,25F,D***,639290df900f0b9bc378a614a503efe1608ab5f75160ed947c32525e6ff8d29b,SPICEJET,BOM,DEL,2026-04-20 01:21:41.702,2026-04-20 03:58:41.702,157.0,0.0,2h 37m,BOM to DEL,0.0,Night (21-05),PAY1840,8516.93,CARD,37,31-45,M,R***,P***
B1285,P1081,UK188,2026-03-26 11:37:36.951,CANCELLED,2dd42bc5581d2bd76b9ae259c892ef1f3180253a302a0ba54d0a8dfb52e27756,25B,M***,3a60614a03ec4046a7c0ec13125fbcd33253b5beb246a1c748dbca84735e6ed7,VISTARA,MAA,BLR,2026-04-20 02:55:41.703,2026-04-20 03:44:41.703,49.0,0.0,0h 49m,MAA to BLR,0.0,Night (21-05),PAY1021,1207.32,NETBANKING,78,60+,M,K***,G***
B1286,P1753,6F010,2025-09-25 11:37:36.951,INVALID,6ddf65077a5e1d0c854413c52cb10951d6da042f1c1af38a1123041886c83c6e,33B,F***,438f700d3461bcffeac4daa4ae30cbb4e5399e1c379eb5a599326a20ab01555b,INDIGO,DEL,BLR,2026-04-19 23:53:41.701,2026-04-20 03:44:41.701,231.0,1.0,3h 51m,DEL to BLR,1.0,Night (21-05),,,,82,60+,F,D***,R***
B1287,P1440,SJ098,2025-12-13 11:37:36.951,CANCELLED,d58d2a7c4695d3b26ef70822f1ded7e5b096d974f895f6c64330dd5175dd736e,5F,H***,33c54073c71072d283b5ccd6f488f5e9b36f2ffda830a797f78416b4668375c7,SPICEJET,HYD,MAA,2026-04-20 03:02:41.702,2026-04-20 03:37:41.702,35.0,0.0,0h 35m,HYD to MAA,0.0,Night (21-05),PAY1224,14610.33,CARD,57,46-60,M,R***,C***
B1287,P1440,SJ098,2025-12-13 11:37:36.951,CANCELLED,d58d2a7c4695d3b26ef70822f1ded7e5b096d974f895f6c64330dd5175dd736e,5F,H***,33c54073c71072d283b5ccd6f488f5e9b36f2ffda830a797f78416b4668375c7,SPICEJET,HYD,MAA,2026-04-20 03:02:41.702,2026-04-20 03:37:41.702,35.0,0.0,0h 35m,HYD to MAA,0.0,Night (21-05),PAY1989,7693.36,CARD,57,46-60,M,R***,C***
B1288,P1944,6F058,2025-12-11 11:37:36.951,PENDING,29ef64080c237cbf89c49ac9d64be04e2853f2d9b1d302bcb704ca0835a54f3d,18C,J***,d4903d329c6f2d74aaf8d4c1e53170f127d37c0fc656e08d9c26f958ba254409,INDIGO,BOM,CCU,2026-04-20 01:04:41.701,2026-04-20 03:33:41.701,149.0,0.0,2h 29m,BOM to CCU,0.0,Night (21-05),PAY1200,1114.05,CARD,10,Under 18,M,R***,G***
B1288,P1944,6F058,2025-12-11 11:37:36.951,PENDING,29ef64080c237cbf89c49ac9d64be04e2853f2d9b1d302bcb704ca0835a54f3d,18C,J***,d4903d329c6f2d74aaf8d4c1e53170f127d37c0fc656e08d9c26f958ba254409,INDIGO,BOM,CCU,2026-04-20 01:04:41.701,2026-04-20 03:33:41.701,149.0,0.0,2h 29m,BOM to CCU,0.0,Night (21-05),PAY1517,8140.84,NETBANKING,10,Under 18,M,R***,G***
B1289,P1171,SJ030,2026-03-23 11:37:36.951,PENDING,088bd3755436b89338dce78d1517719ac0b470148af6acd6158f26685a614f63,24F,I***,528f4949afbaf92f11155339c742d6418888d4061011ff5aee36d0b04eb3c14f,SPICEJET,DEL,HYD,2026-04-20 02:36:41.701,2026-04-20 03:19:41.701,43.0,0.0,0h 43m,DEL to HYD,0.0,Night (21-05),PAY1716,12016.99,NETBANKING,62,60+,M,I***,B***
B1290,P1230,UK175,2025-07-26 11:37:36.951,CANCELLED,1dc358a7c602e2da62cc9bb5c2ee81b3ed55a348bdb45e2887eafa52db46bb18,16F,P***,33eebad056ac90cb2b6e49962a76ca900cd09f17d18db2aa8170cdf1a9ee7c02,VISTARA,BLR,BOM,2026-04-19 23:56:41.703,2026-04-20 03:18:41.703,202.0,1.0,3h 22m,BLR to BOM,1.0,Night (21-05),PAY1994,13471.57,UPI,20,18-30,F,K***,M***
B1291,P1719,SJ108,2026-04-01 11:37:36.951,PENDING,30c4245d47906003cdb8c8fecd282cb8d26020ff3e605a6b153da49c3bec44e7,28E,E***,f4297cedeec9a2728f8f69ebe00dced0f5e68bf0b20c6f71e01e0b4890c1a4cf,SPICEJET,BLR,HYD,2026-04-20 00:40:41.702,2026-04-20 03:16:41.702,156.0,0.0,2h 36m,BLR to HYD,0.0,Night (21-05),PAY1013,4129.39,NETBANKING,1,Under 18,F,S***,G***
B1292,P1074,6F075,2025-08-03 11:37:36.951,CONFIRMED,8c032d19352b0d126ddb6335c4d9dc9f2a287175400fb327d12a9055f2beaad4,7C,H***,55b1621adcff75c4fead5491bc6f7226962139afc0676a201b30fa5c4d419797,INDIGO,BOM,CCU,2026-04-19 22:20:41.702,2026-04-20 03:02:41.702,282.0,1.0,4h 42m,BOM to CCU,1.0,Night (21-05),PAY1414,13787.78,NETBANKING,34,31-45,F,R***,P***
B1292,P1074,6F075,2025-08-03 11:37:36.951,CONFIRMED,8c032d19352b0d126ddb6335c4d9dc9f2a287175400fb327d12a9055f2beaad4,7C,H***,55b1621adcff75c4fead5491bc6f7226962139afc0676a201b30fa5c4d419797,INDIGO,BOM,CCU,2026-04-19 22:20:41.702,2026-04-20 03:02:41.702,282.0,1.0,4h 42m,BOM to CCU,1.0,Night (21-05),PAY1477,8321.74,UPI,34,31-45,F,R***,P***
B1293,P1269,UK222,2025-08-31 11:37:36.951,CONFIRMED,b96b39a5dcb739a16a8aae5bfd34820bdab63bfa4f0d7cbfc5cfea9dd17bf30f,25F,O***,716170d23e29791e399f4271e2567f7e4334feb4c5569cbeee533100bfd6f437,VISTARA,BOM,CCU,2026-04-20 01:22:41.704,2026-04-20 02:57:41.704,95.0,0.0,1h 35m,BOM to CCU,0.0,Night (21-05),PAY1436,6227.3,NETBANKING,33,31-45,M,A***,V***
B1294,P1898,6F250,2025-07-13 11:37:36.951,CANCELLED,2327193650ded94f173d996960fbe845dac57a6e3839b2ef9808798cbb0ff7fc,34B,H***,8a766ebfd93fd0df1bdcaf013c39302788bdd753430521f794655b18e3badf83,IndiGo,DEL,BLR,2026-04-20 03:26:41.701,2026-04-20 07:30:41.701,244.0,0.0,4h 4m,DEL to BLR,1.0,Night (21-05),,,,3,Under 18,F,S***,S***
B1295,P1625,AI096,2025-12-29 11:37:36.951,CANCELLED,025959ef13db5c42127e061c015864d75823c31c5be226743c046fdce864f15e,14B,J***,303126495764347e1d730fa912d2afd0994053d5257b96f6044d4732d9e03f75,AIR INDIA,CCU,DEL,2026-04-19 21:48:41.702,2026-04-20 02:46:41.702,298.0,1.0,4h 58m,CCU to DEL,1.0,Night (21-05),,,,61,60+,F,R***,P***
B1296,P1061,AI216,2025-12-23 11:37:36.951,CANCELLED,b9cd24a3e4d825a710bac38ff4aa1042792c3b5bfff3e68b8273ecc7e1537ce8,1B,M***,e346b299dc8963cfeee243261855ca9a0863605006e19c199eca8ce825d701c5,AIR INDIA,BOM,CCU,2026-04-20 01:10:41.703,2026-04-20 02:34:41.703,84.0,0.0,1h 24m,BOM to CCU,0.0,Night (21-05),,,,78,60+,M,S***,G***
B1297,P1873,6F193,2026-01-23 11:37:36.951,PENDING,947f56f40b511d9618a079d2326555d725212faf9173c89745ee6d19241f9717,8A,P***,6a8fa4741101a7ae664fc1d6e8532ff3cc4315cb7e80ede7385cfb7b2e9a8493,INDIGO,BOM,MAA,2026-04-20 00:34:41.703,2026-04-20 02:32:41.703,118.0,0.0,1h 58m,BOM to MAA,0.0,Night (21-05),,,,40,31-45,M,S***,R***
B1298,P1319,SJ194,2026-01-02 11:37:36.951,PENDING,3d7bfeb04e74ad49fc58c7e6adb463338c33eeaa49a4b19ac65cdd404dd8ad78,6C,A***,654db4fd1fa4761ce0348fd68b8a675e26dfc3264dd54a6ddbef773a1c13587a,SPICEJET,CCU,DEL,2026-04-19 22:46:41.703,2026-04-20 02:31:41.703,225.0,1.0,3h 45m,CCU to DEL,1.0,Night (21-05),,,,35,31-45,M,K***,C***
B1299,P1101,SJ020,2025-09-11 11:37:36.951,CONFIRMED,95fbaaadc552a743a7110734ec7635269f021c9008c3ec2174885932104f2967,16F,V***,292382c98b4d6a0a23d2e06a43b9d9f5e176ff6663480e6166e19cf50de2707c,SPICEJET,BLR,BOM,2026-04-19 22:18:41.701,2026-04-20 02:27:41.701,249.0,1.0,4h 9m,BLR to BOM,1.0,Night (21-05),PAY1797,8842.93,CARD,88,60+,F,S***,A***
B1300,P1428,6F070,2025-06-14 11:37:36.951,PENDING,5fbb43b5994e3f820d0a3dcd3bbed2c684634e4c961ccfe8e873728ff29204fd,21C,R***,ad66398cd27d9f53846e9c258334de586a88e3c91c6044e04362545d2a89d0d5,INDIGO,HYD,DEL,2026-04-19 23:23:41.701,2026-04-20 02:24:41.701,181.0,1.0,3h 1m,HYD to DEL,0.0,Night (21-05),,,,16,Under 18,M,I***,M***
B1301,P1873,AI051,2025-09-03 11:37:36.951,CONFIRMED,39ad19cbc3aeb8d66518544f14d9fe04a4556f996264598d647f232b95fdea56,12A,E***,809a41215d1a03e52c4570d4e58999b47481058278791b6d6d6fbe291f865fe0,AIR INDIA,MAA,BLR,2026-04-20 01:27:41.701,2026-04-20 02:22:41.701,55.0,0.0,0h 55m,MAA to BLR,0.0,Night (21-05),PAY1056,14671.03,UPI,40,31-45,M,S***,R***
B1302,P1721,UK219,2025-12-27 11:37:36.951,PENDING,0db660c90680a51e6656ad264130b078db24b0a04af9c48b15829317b344440d,3D,G***,7897fa6e12bcba004ef2b072d8fa4e0ed9b2521adb9d63e7fbf33c7fb9b354b8,VISTARA,BOM,HYD,2026-04-19 22:03:41.704,2026-04-20 02:21:41.704,258.0,1.0,4h 18m,BOM to HYD,1.0,Night (21-05),PAY1326,6515.83,NETBANKING,45,31-45,M,K***,K***
B1302,P1721,UK219,2025-12-27 11:37:36.951,PENDING,0db660c90680a51e6656ad264130b078db24b0a04af9c48b15829317b344440d,3D,G***,7897fa6e12bcba004ef2b072d8fa4e0ed9b2521adb9d63e7fbf33c7fb9b354b8,VISTARA,BOM,HYD,2026-04-19 22:03:41.704,2026-04-20 02:21:41.704,258.0,1.0,4h 18m,BOM to HYD,1.0,Night (21-05),PAY1732,8423.69,NETBANKING,45,31-45,M,K***,K***
B1302,P1721,UK219,2025-12-27 11:37:36.951,PENDING,0db660c90680a51e6656ad264130b078db24b0a04af9c48b15829317b344440d,3D,G***,7897fa6e12bcba004ef2b072d8fa4e0ed9b2521adb9d63e7fbf33c7fb9b354b8,VISTARA,BOM,HYD,2026-04-19 22:03:41.704,2026-04-20 02:21:41.704,258.0,1.0,4h 18m,BOM to HYD,1.0,Night (21-05),PAY1803,9282.39,UPI,45,31-45,M,K***,K***
B1303,P1953,AI235,2025-12-13 11:37:36.951,CONFIRMED,c39862830762e6437b5fdf410cb3da6423bc773ce4b028b190691def394d0676,20A,S***,1f674ecca247fd7c446aa2bfec57bbeb9b0a12763d520747649b766c3ce91f4a,AIR INDIA,BLR,HYD,2026-04-19 22:45:41.704,2026-04-20 02:12:41.704,207.0,1.0,3h 27m,BLR to HYD,1.0,Night (21-05),PAY1091,5866.4,CARD,73,60+,F,K***,I***
B1303,P1953,AI235,2025-12-13 11:37:36.951,CONFIRMED,c39862830762e6437b5fdf410cb3da6423bc773ce4b028b190691def394d0676,20A,S***,1f674ecca247fd7c446aa2bfec57bbeb9b0a12763d520747649b766c3ce91f4a,AIR INDIA,BLR,HYD,2026-04-19 22:45:41.704,2026-04-20 02:12:41.704,207.0,1.0,3h 27m,BLR to HYD,1.0,Night (21-05),PAY1839,13806.55,NETBANKING,73,60+,F,K***,I***
B1304,P1254,6F022,2025-12-13 11:37:36.951,INVALID,54dfbec4bfa655187f0249b9b5682ca26418c529c78f9f45827d859b10be50ee,18E,U***,537707662823ef6b72c5904d32c419232c791b99e38a2681023ab49f802a061e,INDIGO,MAA,BLR,2026-04-19 21:46:41.701,2026-04-20 02:05:41.701,259.0,1.0,4h 19m,MAA to BLR,1.0,Night (21-05),,,,2,Under 18,F,M***,K***
B1305,P1531,SJ114,2025-09-28 11:37:36.951,PENDING,204c301e92d0002834450a9f89cb931890b6f14b73a3f00174f2cfeeadf1173c,13C,G***,3e5dd9379805d397972a52f86bcedc6df9924ee1ce611943676a0a67d16edb9d,SPICEJET,HYD,DEL,2026-04-19 22:42:41.702,2026-04-20 02:02:41.702,200.0,1.0,3h 20m,HYD to DEL,0.0,Night (21-05),PAY1438,13844.39,NETBANKING,59,46-60,M,R***,S***
B1306,P1569,SJ076,2025-12-01 11:37:36.951,CONFIRMED,a303ed4a2e2c2516f3cb9ff358669bae57f746f0afac4c455690b299d79ffa90,30A,W***,ebd5de938bd601324cfd2d1e6604a692d51260d8613923340488617876ed2a6f,SPICEJET,DEL,MAA,2026-04-19 23:01:41.701,2026-04-20 02:02:41.701,181.0,1.0,3h 1m,DEL to MAA,0.0,Night (21-05),PAY1916,9753.04,NETBANKING,17,Under 18,M,M***,N***
B1307,P1111,UK227,2026-01-26 11:37:36.951,PENDING,1594db416fad7d24bf950a729f4b6e999b6b626d70b37e959e6d351712e545ab,32E,Q***,27b5428d69b0a2295e3d9443b4ba7971b17a5f6f5bf33831083ef07d057d4518,VISTARA,BOM,HYD,2026-04-19 21:57:41.704,2026-04-20 01:47:41.704,230.0,1.0,3h 50m,BOM to HYD,0.0,Night (21-05),PAY1065,12772.93,CARD,33,31-45,F,K***,S***
B1307,P1111,UK227,2026-01-26 11:37:36.951,PENDING,1594db416fad7d24bf950a729f4b6e999b6b626d70b37e959e6d351712e545ab,32E,Q***,27b5428d69b0a2295e3d9443b4ba7971b17a5f6f5bf33831083ef07d057d4518,VISTARA,BOM,HYD,2026-04-19 21:57:41.704,2026-04-20 01:47:41.704,230.0,1.0,3h 50m,BOM to HYD,0.0,Night (21-05),PAY1830,13498.4,CARD,33,31-45,F,K***,S***
B1308,P1984,UK135,2025-07-22 11:37:36.951,CANCELLED,6f869305cda4a4ba77b11ead8ee711e2e6828ed4ad13c46597329fbef96b2cfe,30D,S***,4a3269e4613257d16dbded5b8a48ba63e73179fd442408e4dbd8b5d6fbd34967,VISTARA,HYD,DEL,2026-04-19 23:50:41.702,2026-04-20 01:43:41.702,113.0,1.0,1h 53m,HYD to DEL,0.0,Night (21-05),PAY1149,9613.19,UPI,85,60+,F,I***,S***
B1308,P1984,UK135,2025-07-22 11:37:36.951,CANCELLED,6f869305cda4a4ba77b11ead8ee711e2e6828ed4ad13c46597329fbef96b2cfe,30D,S***,4a3269e4613257d16dbded5b8a48ba63e73179fd442408e4dbd8b5d6fbd34967,VISTARA,HYD,DEL,2026-04-19 23:50:41.702,2026-04-20 01:43:41.702,113.0,1.0,1h 53m,HYD to DEL,0.0,Night (21-05),PAY1230,12097.48,UPI,85,60+,F,I***,S***
B1309,P1312,AI234,2025-05-06 11:37:36.951,CONFIRMED,512413ee878b837168c6dd2a56df32818efe902f5dc01676327f589b7ba09a69,30F,A***,e28a205fad24f2fdfdbecb30078fe061d2c9a17f5f7bb902c2eb516ea8ab277e,AIR INDIA,BOM,MAA,2026-04-19 23:50:41.704,2026-04-20 01:34:41.704,104.0,1.0,1h 44m,BOM to MAA,0.0,Night (21-05),,,,28,18-30,F,S***,V***
B1310,P1997,6F113,2025-08-20 11:37:36.951,PENDING,ea528bfe0788a338ca1b9d30e090a76350201b51ea9a153b0594803602890f98,5D,A***,6125a4c446d61744536eab2c1adc7e22172f961edc4bc0eda5a64d05f45d2a11,INDIGO,BOM,CCU,2026-04-19 21:04:41.702,2026-04-20 01:30:41.702,266.0,1.0,4h 26m,BOM to CCU,1.0,Night (21-05),PAY1368,7370.22,UPI,72,60+,F,A***,R***
B1311,P1460,SJ206,2025-11-16 11:37:36.951,PENDING,7cf330c742c3152f22f227133ab4b78c56d4181d0d391f7aab972ccaa6a29816,9D,A***,4f9b06911ccacc04ec802950548da133d922be89c449f16baec5df0d347fe3f4,SPICEJET,DEL,CCU,2026-04-19 20:43:41.703,2026-04-20 01:21:41.703,278.0,1.0,4h 38m,DEL to CCU,1.0,Evening (17-21),,,,58,46-60,M,K***,P***
B1312,P1707,AI015,2026-03-29 11:37:36.951,NAN,c7c0221c003c569d0fbc395ca967c9b423110a0db34df67d86abf7d2eaf63320,6E,R***,4d1fe9e437f8527a8601b6c50184f2283f2a8b77bd7607017dcbd034fb9b6fd6,AIR INDIA,BLR,CCU,2026-04-19 23:21:41.701,2026-04-20 01:15:41.701,114.0,1.0,1h 54m,BLR to CCU,0.0,Night (21-05),,,,3,Under 18,M,S***,D***
B1313,P1886,6F260,2025-05-16 11:37:36.951,CANCELLED,dbb738fd11b60df9e2cdb423325aec1a0131b3b0dc3269d6e2e59b05d6cd5bc5,33E,W***,290fc7220f4982d5987eda530b433e9821a31e06e6b3a5c7fd5ca98528af0ea6,,,,,,,,,,,,,,,53,46-60,M,D***,P***
B1314,P1461,AI061,2025-04-28 11:37:36.951,CONFIRMED,07a4a3d7e6fde09db6f8ce91e1123c631fb6b08b825c7df406ecde9ea58a8fe0,19C,V***,db1daa07beef5d89f33ecb4ab762d64399354f60384a8c8a37eceae5fe4a3df1,AIR INDIA,BOM,CCU,2026-04-19 23:31:41.701,2026-04-20 01:02:41.701,91.0,1.0,1h 31m,BOM to CCU,0.0,Night (21-05),PAY1583,7529.51,CARD,1,Under 18,M,R***,V***
B1315,P1864,6F237,2026-03-26 11:37:36.951,PENDING,68ad11790914e7e7ddc3ebaa0204e26593b956380d5182ec64d4c7e6a8ac966f,9C,V***,1d5ccab0ff13cf26af8683525d4eaee1b2a55a645c3a6d29cf83a438cf02e5a7,INDIGO,HYD,MAA,2026-04-19 21:41:41.704,2026-04-20 00:44:41.704,183.0,1.0,3h 3m,HYD to MAA,0.0,Night (21-05),,,,84,60+,M,A***,S***
B1316,P1091,SJ099,2026-01-06 11:37:36.951,PENDING,7f31a79530ad182d360cc63154436d060616e040c7a2886f6019a9efc3f43adb,27C,S***,7f3b1a4e36e83193ec239bed0faa4e193294a73956c43683d6fdff5511552da8,,,,,,,,,,,,PAY1633,11302.63,UPI,89,60+,F,I***,S***
B1317,P1051,SJ146,2026-02-24 11:37:36.951,CANCELLED,0de1140e69c9192ee16126ed7aa2f0c74244887887389c202ac7dc6b3be32848,21F,G***,5e75aea7802e7c0518724d67b71fe663dc1e2c470254343cb99a762b92182e4f,SPICEJET,HYD,BLR,2026-04-19 22:37:41.702,2026-04-20 00:33:41.702,116.0,1.0,1h 56m,HYD to BLR,0.0,Night (21-05),PAY1237,12552.7,NETBANKING,9,Under 18,F,A***,C***
B1317,P1051,SJ146,2026-02-24 11:37:36.951,CANCELLED,0de1140e69c9192ee16126ed7aa2f0c74244887887389c202ac7dc6b3be32848,21F,G***,5e75aea7802e7c0518724d67b71fe663dc1e2c470254343cb99a762b92182e4f,SPICEJET,HYD,BLR,2026-04-19 22:37:41.702,2026-04-20 00:33:41.702,116.0,1.0,1h 56m,HYD to BLR,0.0,Night (21-05),PAY1932,7684.83,UPI,9,Under 18,F,A***,C***
B1317,P1051,SJ146,2026-02-24 11:37:36.951,CANCELLED,0de1140e69c9192ee16126ed7aa2f0c74244887887389c202ac7dc6b3be32848,21F,G***,5e75aea7802e7c0518724d67b71fe663dc1e2c470254343cb99a762b92182e4f,SPICEJET,HYD,BLR,2026-04-19 22:37:41.702,2026-04-20 00:33:41.702,116.0,1.0,1h 56m,HYD to BLR,0.0,Night (21-05),PAY1955,13045.18,CARD,9,Under 18,F,A***,C***
B1318,P1804,SJ146,2025-05-23 11:37:36.951,CANCELLED,fae7cfc5d8b260f7b3688c54f9f82bf8b0e7d4e56d0aa881076db2a9c2afc2c5,29B,T***,4ea3404626a1b0c7fe0a01e69a0e7f54cd5d120a07e032c2fa5cdd8c02671db0,SPICEJET,HYD,BLR,2026-04-19 22:37:41.702,2026-04-20 00:33:41.702,116.0,1.0,1h 56m,HYD to BLR,0.0,Night (21-05),PAY1557,4594.77,UPI,42,31-45,F,M***,B***
B1319,P1519,6F071,2025-05-04 11:37:36.951,CONFIRMED,86c265afa90fa6400ed22a4adc2c184161108d8443fec0038003e8d7a6e6648f,4C,Y***,6ed11e201e41b0c43b6d18904c76a84546b35b8915502fe034bacd508cb76b5a,INDIGO,DEL,CCU,2026-04-19 20:18:41.702,2026-04-20 00:31:41.702,253.0,1.0,4h 13m,DEL to CCU,1.0,Evening (17-21),PAY1350,5359.26,UPI,12,Under 18,M,A***,V***
B1320,P1811,6F272,2025-08-13 11:37:36.951,PENDING,ed34f073210f83c7878b174fb3a5e7cbd78b8f2576bb6821fbec6a2fe9491112,6C,J***,d6f9f84a79b37d5b8aa2ffddc3143e8de76ecc0a174668b6ccc41f0e06a46535,,,,,,,,,,,,PAY1512,12788.34,UPI,12,Under 18,F,M***,B***
B1320,P1811,6F272,2025-08-13 11:37:36.951,PENDING,ed34f073210f83c7878b174fb3a5e7cbd78b8f2576bb6821fbec6a2fe9491112,6C,J***,d6f9f84a79b37d5b8aa2ffddc3143e8de76ecc0a174668b6ccc41f0e06a46535,,,,,,,,,,,,PAY1792,9370.75,CARD,12,Under 18,F,M***,B***
B1321,P1097,SJ029,2026-02-12 11:37:36.951,PENDING,27dd8b0d6d5f67e791bd19bc62b8421a5b134f47a7040d7f75fa1ff2985252bc,13A,H***,d8a4927cce240a03f0fd34f2b01b6d73b4a80548215d1cb5fabe09e6e8eaf831,SpiceJet,HYD,DEL,2026-04-19 22:55:41.701,2026-04-20 00:22:41.701,87.0,1.0,1h 27m,HYD to DEL,0.0,Night (21-05),,,,65,60+,M,S***,M***
B1322,P1235,UK084,2025-07-27 11:37:36.951,CONFIRMED,79e7b0b3d2fe12c3cab76a6692ea377727e0afc32059b0f58b9c097f5ef76d1e,6E,G***,14ba50efbdc71f672f2ff3e3ac820b0c6bc36cc95591da90543477dff1156126,VISTARA,MAA,DEL,2026-04-19 20:44:41.702,2026-04-20 00:20:41.702,216.0,1.0,3h 36m,MAA to DEL,1.0,Evening (17-21),,,,19,18-30,F,A***,G***
